ImageName1,ImageName2,Answer
playground/001.png,NOVA/001.png,1
NOVA/001.png,vila-u/001.png,1
omnigen/001.png,vila-u/001.png,1
PixArt-sigma/001.png,vila-u/001.png,1
playground/001.png,sd_v2-1/001.png,1
playground/001.png,sd3_5_large/001.png,1
playground/001.png,seed-xi/001.png,1
playground/001.png,vila-u/001.png,1
sd_v2-1/001.png,vila-u/001.png,1
sd3_5_large/001.png,vila-u/001.png,1
seed-xi/001.png,vila-u/001.png,1
Show-o/001.png,vila-u/001.png,1
ali_flux_schnell/002.png,LWM/002.png,1
DALLE3/002.png,LlamaGen_256/002.png,1
DALLE3/002.png,LWM/002.png,1
DALLE3/002.png,vila-u/002.png,1
Infinity/002.png,ELLA/002.png,1
ELLA/002.png,LWM/002.png,1
EMU3/002.png,LWM/002.png,1
hart/002.png,LWM/002.png,1
i-Code-V3/002.png,LWM/002.png,1
Infinity/002.png,LlamaGen_256/002.png,1
Infinity/002.png,LWM/002.png,1
Infinity/002.png,vila-u/002.png,1
Janus/002.png,LWM/002.png,1
Kandinsky-3/002.png,LWM/002.png,1
Kolors/002.png,LWM/002.png,1
LaVi-Bridge/002.png,LWM/002.png,1
NOVA/002.png,LlamaGen_256/002.png,1
playground/002.png,LlamaGen_256/002.png,1
sd3_5_large/002.png,LlamaGen_256/002.png,1
sdxl_base_1/002.png,LlamaGen_256/002.png,1
seed-xi/002.png,LlamaGen_256/002.png,1
Show-o/002.png,LlamaGen_256/002.png,1
LLMGA/002.png,LWM/002.png,1
NOVA/002.png,LWM/002.png,1
omnigen/002.png,LWM/002.png,1
PixArt-sigma/002.png,LWM/002.png,1
playground/002.png,LWM/002.png,1
sd_v2-1/002.png,LWM/002.png,1
sd3_5_large/002.png,LWM/002.png,1
sdxl_base_1/002.png,LWM/002.png,1
seed-xi/002.png,LWM/002.png,1
Show-o/002.png,LWM/002.png,1
vila-u/002.png,LWM/002.png,1
sd3_5_large/002.png,vila-u/002.png,1
ali_flux_schnell/003.png,Janus/003.png,1
ali_flux_schnell/003.png,LlamaGen_256/003.png,1
ali_flux_schnell/003.png,LWM/003.png,1
ali_flux_schnell/003.png,vila-u/003.png,1
DALLE3/003.png,Janus/003.png,1
DALLE3/003.png,LlamaGen_256/003.png,1
DALLE3/003.png,LWM/003.png,1
DALLE3/003.png,vila-u/003.png,1
EMU3/003.png,LlamaGen_256/003.png,1
EMU3/003.png,LWM/003.png,1
EMU3/003.png,vila-u/003.png,1
Kolors/003.png,hart/003.png,1
playground/003.png,hart/003.png,1
Kolors/003.png,i-Code-V3/003.png,1
playground/003.png,i-Code-V3/003.png,1
Infinity/003.png,Janus/003.png,1
Infinity/003.png,LlamaGen_256/003.png,1
Infinity/003.png,LWM/003.png,1
Infinity/003.png,vila-u/003.png,1
Kolors/003.png,Janus/003.png,1
LaVi-Bridge/003.png,Janus/003.png,1
omnigen/003.png,Janus/003.png,1
PixArt-sigma/003.png,Janus/003.png,1
playground/003.png,Janus/003.png,2
Kandinsky-3/003.png,LlamaGen_256/003.png,1
Kandinsky-3/003.png,LWM/003.png,1
Kandinsky-3/003.png,vila-u/003.png,1
Kolors/003.png,LlamaGen_256/003.png,1
Kolors/003.png,LLMGA/003.png,1
Kolors/003.png,LWM/003.png,1
Kolors/003.png,vila-u/003.png,1
LaVi-Bridge/003.png,LlamaGen_256/003.png,1
LaVi-Bridge/003.png,LWM/003.png,1
LaVi-Bridge/003.png,vila-u/003.png,1
NOVA/003.png,LlamaGen_256/003.png,1
omnigen/003.png,LlamaGen_256/003.png,1
PixArt-sigma/003.png,LlamaGen_256/003.png,1
playground/003.png,LlamaGen_256/003.png,1
sd_v2-1/003.png,LlamaGen_256/003.png,1
sd3_5_large/003.png,LlamaGen_256/003.png,1
sdxl_base_1/003.png,LlamaGen_256/003.png,1
playground/003.png,LLMGA/003.png,1
NOVA/003.png,LWM/003.png,1
omnigen/003.png,LWM/003.png,1
PixArt-sigma/003.png,LWM/003.png,1
playground/003.png,LWM/003.png,1
sd_v2-1/003.png,LWM/003.png,1
sd3_5_large/003.png,LWM/003.png,1
sdxl_base_1/003.png,LWM/003.png,1
NOVA/003.png,vila-u/003.png,1
omnigen/003.png,vila-u/003.png,1
PixArt-sigma/003.png,vila-u/003.png,1
playground/003.png,vila-u/003.png,1
sd_v2-1/003.png,vila-u/003.png,1
sd3_5_large/003.png,vila-u/003.png,1
sdxl_base_1/003.png,vila-u/003.png,1
ali_flux_schnell/004.png,Janus/004.png,1
ali_flux_schnell/004.png,LWM/004.png,1
ali_flux_schnell/004.png,vila-u/004.png,1
DALLE3/004.png,Janus/004.png,1
DALLE3/004.png,LWM/004.png,1
DALLE3/004.png,vila-u/004.png,1
ELLA/004.png,Janus/004.png,1
ELLA/004.png,LWM/004.png,1
ELLA/004.png,vila-u/004.png,1
EMU3/004.png,Janus/004.png,1
EMU3/004.png,LWM/004.png,1
hart/004.png,LWM/004.png,1
i-Code-V3/004.png,Janus/004.png,1
i-Code-V3/004.png,LWM/004.png,1
Infinity/004.png,Janus/004.png,1
Infinity/004.png,LWM/004.png,1
Infinity/004.png,vila-u/004.png,1
Kandinsky-3/004.png,Janus/004.png,1
Kolors/004.png,Janus/004.png,1
LaVi-Bridge/004.png,Janus/004.png,1
LlamaGen_256/004.png,Janus/004.png,1
NOVA/004.png,Janus/004.png,1
omnigen/004.png,Janus/004.png,1
PixArt-sigma/004.png,Janus/004.png,1
playground/004.png,Janus/004.png,1
sd_v2-1/004.png,Janus/004.png,1
sd3_5_large/004.png,Janus/004.png,1
sdxl_base_1/004.png,Janus/004.png,1
Show-o/004.png,Janus/004.png,1
Kandinsky-3/004.png,LWM/004.png,1
Kandinsky-3/004.png,vila-u/004.png,1
Kolors/004.png,LWM/004.png,1
Kolors/004.png,vila-u/004.png,1
LaVi-Bridge/004.png,LWM/004.png,1
LlamaGen_256/004.png,LWM/004.png,1
LlamaGen_256/004.png,vila-u/004.png,1
LLMGA/004.png,LWM/004.png,1
NOVA/004.png,LWM/004.png,1
omnigen/004.png,LWM/004.png,1
PixArt-sigma/004.png,LWM/004.png,1
playground/004.png,LWM/004.png,1
sd_v2-1/004.png,LWM/004.png,1
sd3_5_large/004.png,LWM/004.png,1
sdxl_base_1/004.png,LWM/004.png,1
seed-xi/004.png,LWM/004.png,1
Show-o/004.png,LWM/004.png,1
vila-u/004.png,LWM/004.png,1
NOVA/004.png,vila-u/004.png,1
PixArt-sigma/004.png,vila-u/004.png,1
playground/004.png,vila-u/004.png,1
sd_v2-1/004.png,vila-u/004.png,1
sd3_5_large/004.png,vila-u/004.png,1
ali_flux_schnell/005.png,ELLA/005.png,1
ali_flux_schnell/005.png,LlamaGen_256/005.png,1
ali_flux_schnell/005.png,LWM/005.png,1
DALLE3/005.png,ELLA/005.png,1
DALLE3/005.png,i-Code-V3/005.png,1
DALLE3/005.png,Janus/005.png,1
DALLE3/005.png,LlamaGen_256/005.png,1
DALLE3/005.png,LWM/005.png,1
DALLE3/005.png,vila-u/005.png,1
ELLA/005.png,LlamaGen_256/005.png,1
PixArt-sigma/005.png,ELLA/005.png,1
playground/005.png,ELLA/005.png,1
sd_v2-1/005.png,ELLA/005.png,1
sd3_5_large/005.png,ELLA/005.png,1
sdxl_base_1/005.png,ELLA/005.png,1
EMU3/005.png,LlamaGen_256/005.png,1
playground/005.png,EMU3/005.png,1
hart/005.png,LlamaGen_256/005.png,1
PixArt-sigma/005.png,i-Code-V3/005.png,1
playground/005.png,i-Code-V3/005.png,1
sd_v2-1/005.png,i-Code-V3/005.png,1
sdxl_base_1/005.png,i-Code-V3/005.png,1
Infinity/005.png,LlamaGen_256/005.png,1
PixArt-sigma/005.png,Janus/005.png,1
playground/005.png,Janus/005.png,1
sd_v2-1/005.png,Janus/005.png,1
sdxl_base_1/005.png,Janus/005.png,1
Kandinsky-3/005.png,LlamaGen_256/005.png,1
Kolors/005.png,LlamaGen_256/005.png,1
LaVi-Bridge/005.png,LlamaGen_256/005.png,1
LLMGA/005.png,LlamaGen_256/005.png,1
NOVA/005.png,LlamaGen_256/005.png,1
omnigen/005.png,LlamaGen_256/005.png,1
PixArt-sigma/005.png,LlamaGen_256/005.png,1
playground/005.png,LlamaGen_256/005.png,1
sd_v2-1/005.png,LlamaGen_256/005.png,1
sd3_5_large/005.png,LlamaGen_256/005.png,1
sdxl_base_1/005.png,LlamaGen_256/005.png,1
Show-o/005.png,LlamaGen_256/005.png,1
PixArt-sigma/005.png,LWM/005.png,2
playground/005.png,LWM/005.png,2
sd_v2-1/005.png,LWM/005.png,1
sd3_5_large/005.png,LWM/005.png,1
sdxl_base_1/005.png,LWM/005.png,1
PixArt-sigma/005.png,vila-u/005.png,1
playground/005.png,vila-u/005.png,1
sd_v2-1/005.png,vila-u/005.png,1
sdxl_base_1/005.png,vila-u/005.png,1
ali_flux_schnell/006.png,LlamaGen_256/006.png,1
ali_flux_schnell/006.png,LWM/006.png,1
ali_flux_schnell/006.png,sdxl_base_1/006.png,1
ali_flux_schnell/006.png,vila-u/006.png,1
hart/006.png,vila-u/006.png,1
Infinity/006.png,LWM/006.png,1
Infinity/006.png,vila-u/006.png,1
Kandinsky-3/006.png,LWM/006.png,1
Kandinsky-3/006.png,vila-u/006.png,1
Kolors/006.png,LWM/006.png,1
Kolors/006.png,vila-u/006.png,1
LaVi-Bridge/006.png,vila-u/006.png,1
Show-o/006.png,LWM/006.png,1
NOVA/006.png,vila-u/006.png,1
PixArt-sigma/006.png,vila-u/006.png,1
seed-xi/006.png,vila-u/006.png,1
Show-o/006.png,vila-u/006.png,1
ali_flux_schnell/007.png,vila-u/007.png,1
DALLE3/007.png,hart/007.png,2
DALLE3/007.png,i-Code-V3/007.png,2
DALLE3/007.png,Kandinsky-3/007.png,2
DALLE3/007.png,LaVi-Bridge/007.png,2
DALLE3/007.png,LlamaGen_256/007.png,1
DALLE3/007.png,LLMGA/007.png,1
DALLE3/007.png,LWM/007.png,1
DALLE3/007.png,sdxl_base_1/007.png,2
DALLE3/007.png,vila-u/007.png,1
EMU3/007.png,LLMGA/007.png,1
EMU3/007.png,LWM/007.png,1
EMU3/007.png,vila-u/007.png,1
Infinity/007.png,hart/007.png,1
playground/007.png,hart/007.png,1
Infinity/007.png,i-Code-V3/007.png,1
Kolors/007.png,i-Code-V3/007.png,2
playground/007.png,i-Code-V3/007.png,1
sd3_5_large/007.png,i-Code-V3/007.png,1
Infinity/007.png,Kandinsky-3/007.png,1
Infinity/007.png,LaVi-Bridge/007.png,1
Infinity/007.png,LlamaGen_256/007.png,1
Infinity/007.png,LLMGA/007.png,1
Infinity/007.png,LWM/007.png,1
Infinity/007.png,sdxl_base_1/007.png,1
Infinity/007.png,vila-u/007.png,1
Kolors/007.png,LlamaGen_256/007.png,2
Kolors/007.png,LLMGA/007.png,2
Kolors/007.png,LWM/007.png,2
Kolors/007.png,sdxl_base_1/007.png,2
Kolors/007.png,vila-u/007.png,2
playground/007.png,LlamaGen_256/007.png,1
sd3_5_large/007.png,LlamaGen_256/007.png,1
NOVA/007.png,LLMGA/007.png,2
PixArt-sigma/007.png,LLMGA/007.png,1
playground/007.png,LLMGA/007.png,1
sd_v2-1/007.png,LLMGA/007.png,1
sd3_5_large/007.png,LLMGA/007.png,1
seed-xi/007.png,LLMGA/007.png,1
NOVA/007.png,LWM/007.png,1
PixArt-sigma/007.png,LWM/007.png,1
playground/007.png,LWM/007.png,1
sd_v2-1/007.png,LWM/007.png,1
sd3_5_large/007.png,LWM/007.png,1
seed-xi/007.png,LWM/007.png,1
Show-o/007.png,LWM/007.png,2
NOVA/007.png,vila-u/007.png,1
omnigen/007.png,vila-u/007.png,2
PixArt-sigma/007.png,vila-u/007.png,1
playground/007.png,sdxl_base_1/007.png,1
playground/007.png,vila-u/007.png,1
sd_v2-1/007.png,vila-u/007.png,1
sd3_5_large/007.png,sdxl_base_1/007.png,1
sd3_5_large/007.png,vila-u/007.png,1
seed-xi/007.png,vila-u/007.png,1
Show-o/007.png,vila-u/007.png,1
ali_flux_schnell/008.png,ELLA/008.png,1
ali_flux_schnell/008.png,Janus/008.png,1
ali_flux_schnell/008.png,LlamaGen_256/008.png,1
ali_flux_schnell/008.png,LWM/008.png,1
ali_flux_schnell/008.png,vila-u/008.png,1
EMU3/008.png,ELLA/008.png,1
Infinity/008.png,ELLA/008.png,1
Kandinsky-3/008.png,ELLA/008.png,1
Kolors/008.png,ELLA/008.png,1
PixArt-sigma/008.png,ELLA/008.png,1
playground/008.png,ELLA/008.png,1
sd3_5_large/008.png,ELLA/008.png,1
Show-o/008.png,ELLA/008.png,1
EMU3/008.png,Janus/008.png,1
EMU3/008.png,LlamaGen_256/008.png,1
Infinity/008.png,Janus/008.png,1
Infinity/008.png,LlamaGen_256/008.png,1
Kolors/008.png,Janus/008.png,1
PixArt-sigma/008.png,Janus/008.png,1
playground/008.png,Janus/008.png,1
sd3_5_large/008.png,Janus/008.png,1
Show-o/008.png,Janus/008.png,1
Kandinsky-3/008.png,LlamaGen_256/008.png,1
Kolors/008.png,LlamaGen_256/008.png,1
omnigen/008.png,LlamaGen_256/008.png,1
PixArt-sigma/008.png,LlamaGen_256/008.png,1
playground/008.png,LlamaGen_256/008.png,1
sd3_5_large/008.png,LlamaGen_256/008.png,1
sdxl_base_1/008.png,LlamaGen_256/008.png,2
Show-o/008.png,LlamaGen_256/008.png,1
playground/008.png,LWM/008.png,1
Show-o/008.png,LWM/008.png,1
playground/008.png,vila-u/008.png,1
Show-o/008.png,vila-u/008.png,1
ali_flux_schnell/009.png,ELLA/009.png,2
ali_flux_schnell/009.png,i-Code-V3/009.png,1
ali_flux_schnell/009.png,Janus/009.png,1
ali_flux_schnell/009.png,LlamaGen_256/009.png,1
ali_flux_schnell/009.png,LWM/009.png,1
ali_flux_schnell/009.png,PixArt-sigma/009.png,1
ali_flux_schnell/009.png,vila-u/009.png,1
DALLE3/009.png,i-Code-V3/009.png,1
DALLE3/009.png,Janus/009.png,1
DALLE3/009.png,LlamaGen_256/009.png,1
DALLE3/009.png,LWM/009.png,1
DALLE3/009.png,PixArt-sigma/009.png,1
DALLE3/009.png,vila-u/009.png,1
EMU3/009.png,LlamaGen_256/009.png,1
EMU3/009.png,vila-u/009.png,1
hart/009.png,LlamaGen_256/009.png,1
hart/009.png,vila-u/009.png,1
omnigen/009.png,i-Code-V3/009.png,1
Infinity/009.png,LlamaGen_256/009.png,1
Infinity/009.png,vila-u/009.png,1
omnigen/009.png,Janus/009.png,1
Show-o/009.png,Janus/009.png,1
Kandinsky-3/009.png,LlamaGen_256/009.png,1
Kandinsky-3/009.png,vila-u/009.png,1
Kolors/009.png,LlamaGen_256/009.png,1
Kolors/009.png,vila-u/009.png,1
LaVi-Bridge/009.png,LlamaGen_256/009.png,1
NOVA/009.png,LlamaGen_256/009.png,1
omnigen/009.png,LlamaGen_256/009.png,1
PixArt-sigma/009.png,LlamaGen_256/009.png,1
playground/009.png,LlamaGen_256/009.png,1
sd_v2-1/009.png,LlamaGen_256/009.png,1
sd3_5_large/009.png,LlamaGen_256/009.png,1
sdxl_base_1/009.png,LlamaGen_256/009.png,1
seed-xi/009.png,LlamaGen_256/009.png,1
Show-o/009.png,LlamaGen_256/009.png,1
omnigen/009.png,LWM/009.png,1
Show-o/009.png,LWM/009.png,1
NOVA/009.png,vila-u/009.png,1
omnigen/009.png,PixArt-sigma/009.png,1
omnigen/009.png,vila-u/009.png,1
Show-o/009.png,PixArt-sigma/009.png,1
PixArt-sigma/009.png,vila-u/009.png,1
playground/009.png,vila-u/009.png,1
sd_v2-1/009.png,vila-u/009.png,1
sd3_5_large/009.png,vila-u/009.png,1
sdxl_base_1/009.png,vila-u/009.png,1
seed-xi/009.png,vila-u/009.png,1
Show-o/009.png,vila-u/009.png,1
ali_flux_schnell/010.png,ELLA/010.png,1
ali_flux_schnell/010.png,i-Code-V3/010.png,1
ali_flux_schnell/010.png,LlamaGen_256/010.png,1
DALLE3/010.png,ELLA/010.png,1
DALLE3/010.png,i-Code-V3/010.png,1
DALLE3/010.png,LlamaGen_256/010.png,1
EMU3/010.png,ELLA/010.png,1
hart/010.png,ELLA/010.png,1
Infinity/010.png,ELLA/010.png,1
Janus/010.png,ELLA/010.png,2
Kandinsky-3/010.png,ELLA/010.png,1
Kolors/010.png,ELLA/010.png,1
LaVi-Bridge/010.png,ELLA/010.png,1
LLMGA/010.png,ELLA/010.png,1
NOVA/010.png,ELLA/010.png,1
omnigen/010.png,ELLA/010.png,1
PixArt-sigma/010.png,ELLA/010.png,1
playground/010.png,ELLA/010.png,1
sd_v2-1/010.png,ELLA/010.png,1
sd3_5_large/010.png,ELLA/010.png,1
sdxl_base_1/010.png,ELLA/010.png,1
Show-o/010.png,ELLA/010.png,1
